id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,days_since_last_review,
6.75E+17,Lovely 1 bedroom/ 1 bathroom apt with pool.,193289427,Ela,,Core,32.71811297,-117.1569765,Entire home/apt,180,30,2,8/29/2022,1.4,1,289,2,,51,
6.77E+17,Cozy Private Room Across from the Beach,24691669,Ann,,La Jolla,32.8577097,-117.2565773,Private room,195,2,2,8/29/2022,1.87,1,165,2,,51,
6.81E+17,Entire Place with balcony 9mn from SD Airport,472131727,Marco,,Midtown District,32.74327361,-117.2100133,Entire home/apt,208,3,1,8/29/2022,1,1,335,1,,51,
6.81E+17,"Ocean-view home with patio, gas grill, & washer/dryer - walk to beach and town",111814989,Vacasa California,,La Jolla,32.84908,-117.26441,Entire home/apt,407,3,2,8/29/2022,1.46,56,351,2,,51,
6.86E+17,Renovated Interior APT+Walk Everywhere#10102001027,395318064,Chris & Meghan,,Gaslamp Quarter,32.71435909,-117.1601356,Entire home/apt,217,2,3,8/29/2022,2.73,26,357,3,,51,
6.90E+17,Belmont by AvantStay | 3BR Beachfront Home on Mission Beach! Ocean Views!,326010257,AvantStay San Diego,,Mission Bay,32.764434,-117.252175,Entire home/apt,463,1,55,8/29/2022,1.33,66,306,17,,51,
6.96E+17,The Brooklyn- Spacious Unit in the BEST location!,60822083,Stephanie,,Midtown,32.7319576,-117.1646229,Entire home/apt,225,2,1,8/29/2022,1,4,53,1,,51,
7.01E+17,Oceanview!  2BR Loft+Rooftop+Deck Ultra Modern,348089487,Sean,,Mission Bay,32.77152368,-117.2528827,Entire home/apt,463,2,1,8/29/2022,1,1,148,1,,51,
15057602,Small Beach Studio (near everything),9582307,Martha And Kevin,,Del Mar Heights,32.98926,-117.26909,Entire home/apt,140,4,133,8/29/2022,1.85,3,246,37,,51,
32669237,"Steps from the beach, amazing sunset view, studio🌅",177079821,Ivonne,,Tijuana River Valley,32.52954,-117.12242,Entire home/apt,90,2,13,8/29/2022,0.3,1,267,4,,51,
6.88E+17,Hermes Suite - stylist cozy studio beach front,54517626,Chris,,Tijuana River Valley,32.52927591,-117.1244336,Entire home/apt,52,2,1,8/29/2022,1,2,87,1,,51,
52110187,vivienda entera otay a 5 minutos aeropuerto/garita,421903936,Regina,,Mission Bay,32.53345,-116.93667,Entire home/apt,64,1,40,8/29/2022,3.38,1,255,40,,51,
48546966,Casa Coastal Breeze II,355749149,Angelica,,Northwest,32.66979,-117.08961,Entire home/apt,180,2,42,8/29/2022,3.04,2,173,36,,51,
49637950,⭐️ The Fountain House by Ethos ⭐️ San Diego,191135924,Adam,,Rolando,32.76289,-117.04094,Entire home/apt,137,3,84,8/29/2022,5.28,12,65,63,,51,
5.89E+17,"Wonderful 1 Bedroom, Close to the Bay",113883981,City,,Northwest,32.66696,-117.1013,Entire home/apt,135,1,4,8/29/2022,3.75,48,268,4,,51,
6.08E+17,Cheerful 4-bedroom villa with free parking.,388436390,Eyasu Z,,Lincoln Park,32.68895,-117.08868,Entire home/apt,350,2,10,8/29/2022,3.19,1,38,10,,51,
48157136,Casa Playas 12,151972656,Jesus,,Tijuana River Valley,32.52109,-117.10929,Entire home/apt,40,2,43,8/29/2022,2.25,1,168,28,,51,
5.80E+17,Fantastic coastal home near beach w/electric car charging station & gas grill,111814852,Vacasa California,,Del Mar Heights,32.98719,-117.26298,Entire home/apt,438,6,6,8/29/2022,1.06,90,329,6,,51,
6.18E+17,Vista Sunset,294539121,Land & Shore,,Paradise Hills,32.68447,-117.06868,Entire home/apt,304,3,16,8/29/2022,3.78,9,335,16,,51,
53514481,Hermoso Depa cerca del aeropuerto y consulado USA,104706165,Manuel Adrian,,Mission Bay,32.53075,-116.94182,Entire home/apt,51,1,23,8/29/2022,4.26,1,353,23,,51,
24997058,BeachBreak #8 Corner Home with OCEAN VIEWS!,188979285,CityMark,,Egger Highlands,32.57984,-117.1303,Entire home/apt,540,3,128,8/29/2022,2.44,3,119,36,,51,
6.64E+17,Loft a 3 min de Garita de Otay,357286854,Zeltzin,,Mission Bay,32.54640365,-116.9365876,Entire home/apt,64,1,7,8/29/2022,3.04,1,350,7,,51,
52011937,☆LUXURIOUS 2BD/2B☆ KING BED+WIFI+COFFEE+SPA+GYM,385243492,Adrian & Gio,,Southcrest,32.67987,-117.0944,Entire home/apt,186,1,38,8/29/2022,3.18,5,232,38,,51,
53659122,"Ocean-view condo with patio, full kitchen & WiFi - dog-friendly",111814852,Vacasa California,,Ocean Beach,32.739,-117.25533,Entire home/apt,602,2,21,8/29/2022,2.3,90,345,21,,51,
21786893,Downtown Apartment Tijuana #2A,144684468,Martha,,Tijuana River Valley,32.53374,-117.04421,Entire home/apt,54,2,63,8/29/2022,1.07,3,357,14,,51,
6.33E+17,Adorable cottage studio on beautiful property,198498068,Holli,,Rancho Bernadino,33.01608,-117.0485,Entire home/apt,106,1,18,8/29/2022,4.78,2,80,18,,51,
6.62E+17,5 bedroom- resort backyard pool/mini golf/firepit,15277609,Kevin,,Tierrasanta,32.8259,-117.00175,Entire home/apt,472,13,6,8/29/2022,2.69,5,292,6,,51,
6.01E+17,Jacuzzi-6 bedroom close to downtown. Beautiful.,15277609,Kevin,,Southcrest,32.67823,-117.09289,Entire home/apt,445,3,17,8/29/2022,3.15,5,195,17,,51,
45163510,Casa Del Oceano Solana Beach,49533049,Pete,,Del Mar Heights,32.98941,-117.26498,Entire home/apt,695,3,66,8/29/2022,2.67,1,150,38,,51,
6.56E+17,BEACH-VIEWS Cozy & Unique - Steps from Sand,35661214,John,,Tijuana River Valley,32.53059644,-117.123826,Entire home/apt,86,1,2,8/29/2022,2,97,364,2,,51,
17808035,Villa L'Auberge Del Mar Aug 21-Sept 4 ONLY 1nt min,34019281,Amber,,Del Mar Heights,32.962025,-117.265877,Hotel room,528,1,7,8/29/2022,0.11,1,0,1,,51,
44429676,The Happy Getaway,103697933,Tammy,,College Area,32.76715,-117.0251,Entire home/apt,201,2,62,8/29/2022,2.82,1,134,30,,51,
30062737,Amazing Oceanfront 2 Bedroom Condo,120572957,Tricia,,Egger Highlands,32.58323,-117.13304,Entire home/apt,256,1,47,8/29/2022,1.32,21,39,28,,51,
52925712,Departamento a 5 minutos de la Garita de Otay,156336218,Teodoro,,Mission Bay,32.53875,-116.9339,Entire home/apt,30,3,3,8/29/2022,0.33,2,86,3,,51,
6.96E+17,靠近SDSU附近宽敞舒适大主卧，特大号床和带浴缸的全功能卫生间在室内。,446099542,Ping Yuan,,Darnall,32.75644359,-117.0424916,Private room,75,2,1,8/29/2022,1,2,148,1,,51,
182428,Adorable South Mission Studio 5- 1block to Ocean,874515,Luke,,Mission Bay,32.76411,-117.25139,Entire home/apt,133,3,15,8/30/2022,0.14,37,361,8,,50,
252289,Private oasis w/ jacuzzi,861840,Catherine,,Old Town,32.75259,-117.17599,Entire home/apt,180,2,403,8/30/2022,3.25,1,321,56,,50,
1725503,Hillcrest House on Quiet Canyon,1489623,James,,Midtown,32.7441,-117.14994,Entire home/apt,207,4,122,8/30/2022,1.12,3,260,31,,50,
2150364,Studio  #2 - Boardwalk Patio Access,10974382,Brant,,Mission Bay,32.77819,-117.2532,Entire home/apt,134,2,304,8/30/2022,3.18,3,159,64,,50,
1987740,"Bright, Clean & Airy 700-sq-ft Apartment Near All",10251942,Michael,,Bird Land,32.78371,-117.15913,Entire home/apt,139,4,56,8/30/2022,0.71,3,244,7,,50,
2222902,Bayside Walk Beauty,9624153,Dixie,,Mission Bay,32.78391,-117.25155,Entire home/apt,450,3,12,8/30/2022,0.22,42,198,8,,50,
5067573,"RAVE REVIEWS! Enchanting & Rustic, Piece of ART!!!",22104341,Karen,,Carmel Valley,32.92609,-117.23145,Entire home/apt,328,4,174,8/30/2022,1.91,1,277,22,,50,
5397075,Room and Bath with Private Entrance,795905,Franz,,Pacific Beach,32.79649,-117.23533,Entire home/apt,117,3,497,8/30/2022,5.39,3,10,65,,50,
6094499,"La Jolla Studio, Ocean Views & Loft",28317398,Portia,,La Jolla,32.81337,-117.26991,Entire home/apt,180,5,220,8/30/2022,2.47,1,143,20,,50,
6763178,HiddenCabin fullbath outdoor shower/walk to it all,2315442,Michael,,Park West,32.72705,-117.16379,Private room,75,1,616,8/30/2022,7.02,10,78,77,,50,
6830050,I Love  Villa Solana! Every Stay Helps A Stray!,35672112,Nick And Nikki,,La Jolla,32.82791,-117.27599,Entire home/apt,163,2,137,8/30/2022,1.55,9,12,26,,50,
7733338,Mid-Century *2 bedroom* Home in North Park,15127606,David & Erin,,North Hills,32.74916,-117.1354,Entire home/apt,99,60,79,8/30/2022,0.91,2,17,13,,50,
7846998,Bays and Breezes at Mission Bay!,10705891,"Drew, Neal, And Aimee",,Mission Bay,32.78622,-117.23816,Entire home/apt,147,2,381,8/30/2022,4.45,6,277,34,,50,
9369853,"Joey`s Riviera Villa: Bay Views, Balcony & Steps to the Sand",37353287,Nancys,,Mission Bay,32.78864,-117.24001,Entire home/apt,261,4,20,8/30/2022,0.26,55,298,7,,50,
9394234,The Best Cottage in North Park!,48726441,Sean & David,,North Hills,32.74291,-117.1325,Entire home/apt,108,2,428,8/30/2022,5.21,1,102,55,,50,
9489793,Great 1BR Apt w/ Skyline Views from Private Patio,1028043,Jesse,,Balboa Park,32.71604,-117.14574,Entire home/apt,137,1,98,8/30/2022,1.18,46,347,6,,50,
9920138,Mildred Casita Sleeps 4 w/ Parking!,121916709,Zeina And Mo,,Moreno Mission,32.76882,-117.19333,Entire home/apt,103,2,96,8/30/2022,1.17,43,342,10,,50,
11341928,Charming La Jolla Beach Cottage with Secret Garden Sanctuary,10913348,Jane,,La Jolla,32.84147,-117.27146,Entire home/apt,249,3,253,8/30/2022,3.2,8,305,46,,50,
12092825,Studio steps to ocean & bay AC Prking bikes Landry,35167233,Patty,,Mission Bay,32.7772,-117.25291,Entire home/apt,128,3,192,8/30/2022,2.49,10,213,36,,50,
12139639,"Walk to the beach, free parking & private entry",15312652,Tara,,Ocean Beach,32.75058,-117.24361,Entire home/apt,105,4,444,8/30/2022,5.65,5,28,49,,50,
13460706,Remodeled Feb 2021. New Studio in N. Pacific Beach,76933631,Joe,,Pacific Beach,32.80772,-117.24874,Entire home/apt,152,5,37,8/30/2022,0.49,4,354,12,,50,
13942144,Charming 1926 Historic Bungalow in Mission Hills,82935090,Alan And Tina,,Old Town,32.75492,-117.17444,Entire home/apt,197,3,218,8/30/2022,3.34,1,27,47,,50,
14151228,Lovely House +  Big Backyard (UCSD/La Jolla area),85392127,Aya And Fred,,University City,32.85757,-117.20789,Entire home/apt,220,4,110,8/30/2022,1.48,1,30,27,,50,
14216428,Gorgeous Beach Bungalow Steps to Bay & Beach,8336938,Vacation Rentals By Aaron,,Mission Bay,32.766609,-117.250465,Entire home/apt,450,7,121,8/30/2022,1.65,63,112,21,,50,
14858326,"Dog-friendly condo right on the beach w/WiFi, central AC, private washer/dryer",88168913,Vacasa California,,Mission Bay,32.76054,-117.24836,Entire home/apt,576,3,22,8/30/2022,0.3,213,355,6,,50,
14858333,"Newly remodeled duplex near the beach w/top deck, firepit, fast WiFi, beach gear",88168913,Vacasa California,,Mission Bay,32.7654,-117.2517,Entire home/apt,571,3,58,8/30/2022,0.81,213,360,13,,50,
14568027,Gorgeous Zen Cottage with Ocean Views,26466768,Laura,,La Jolla,32.84717,-117.27482,Entire home/apt,316,3,129,8/30/2022,1.83,4,210,27,,50,
14570021,"Steps to the boardwalk & beach with AC, WiFi, spacious deck, prime location",88168913,Vacasa California,,Mission Bay,32.76629,-117.25134,Entire home/apt,674,3,25,8/30/2022,0.36,213,351,7,,50,
14760589,Studio 200 ft to ocean or bay AC parking bikes SUP,35167233,Patty,,Mission Bay,32.77561,-117.25128,Entire home/apt,112,3,140,8/30/2022,1.94,10,198,31,,50,
16972800,Blue Topaz in the Heart of the Village of La Jolla.,113421970,La Jolla,,La Jolla,32.84409,-117.2761,Entire home/apt,174,1,74,8/30/2022,1.1,69,336,16,,50,
17007999,The Casita in North Park,114013508,Seth And Dorit,,North Hills,32.74236,-117.13747,Entire home/apt,104,2,306,8/30/2022,4.53,1,0,46,,50,
17746082,"Upscale BizReady 1 Bedrm, 2 Bed Steps2Little Italy",54507492,Cherie,,Park West,32.72626,-117.16629,Entire home/apt,150,3,135,8/30/2022,2.03,9,71,40,,50,
18789814,Cozy Bungalow in University Heights w/AC,756953,Nathaniel,,West University Heights,32.75946,-117.14135,Entire home/apt,98,1,263,8/30/2022,4.1,1,137,32,,50,
19086352,Cozy Beach House- Steps to Sand WITH AC!,204284742,Lisa,,Mission Bay,32.76178,-117.24947,Entire home/apt,280,7,148,8/30/2022,2.33,13,58,20,,50,
19205505,"Mission Beach Bayside Retreat- Sun, sand, surf",134370745,Liz,,Mission Bay,32.78564,-117.2537,Entire home/apt,310,3,71,8/30/2022,1.57,1,192,23,,50,
19504543,"Steps from Ocean Beach Pier, Sand, Shops & Sunset!",21095453,Silvia,,Ocean Beach,32.74756,-117.25238,Entire home/apt,189,5,146,8/30/2022,2.3,1,158,43,,50,
19945404,Ocean Beach bungalow close to all,141353955,Mark And Carla,,Loma Portal,32.74955,-117.23168,Entire home/apt,221,3,72,8/30/2022,1.38,1,131,20,,50,
22258197,Chadwick 208 · Clean & Comfortable Room | Perfectly Located,162649909,John,,Core,32.71899,-117.15843,Private room,94,2,191,8/30/2022,3.3,6,77,42,,50,
22058704,"3 Bed 2 bath Home, Salt Water Pool & Jacuzzi, Covered Patio, BBQ, close to all!",156086844,Southern California Rentals,,Clairemont Mesa,32.83422,-117.18305,Entire home/apt,200,1,17,8/30/2022,0.31,23,36,6,,50,
22373008,Family Fun Beach house 3 homes from the Beach!,125742292,Fausto,,Mission Bay,32.76212,-117.25057,Entire home/apt,365,4,54,8/30/2022,0.94,3,208,7,,50,
22420901,Private Bedroom #1,164171482,Nanshi,,Mira Mesa,32.93107,-117.1459,Private room,41,7,54,8/30/2022,0.95,3,226,9,,50,
22905560,"Private, remodeled detached guesthouse. With AC!",72374891,Michael,,Gateway,32.72699,-117.11143,Entire home/apt,92,1,231,8/30/2022,4.09,3,149,48,,50,
23169024,City Chic Cottage Near All,36483772,Erika,,Memorial,32.70095,-117.14142,Entire home/apt,143,1,406,8/30/2022,7.24,4,66,71,,50,
24496370,Waterfront San Diego Condo - Walk to Mission Beach,126644161,Evolve,,Mission Bay,32.76083,-117.2496,Entire home/apt,168,3,31,8/30/2022,0.61,74,313,13,,50,
24475414,"Modern 1bdrm, Hilltop / Skyline View, Sleeps 2-5",15319038,James,,Midtown,32.73984,-117.17284,Entire home/apt,98,2,174,8/30/2022,3.25,4,118,32,,50,
24475634,Modern Private Entry Studio: Sleeps 2-4,15319038,James,,Midtown,32.73964,-117.17147,Entire home/apt,83,2,146,8/30/2022,2.73,4,128,26,,50,
25677245,Sunroom Suite {coffee + snacks} Beach Bay Getaway,4129216,Bethany + Jarad,,Pacific Beach,32.79503,-117.23634,Entire home/apt,136,2,256,8/30/2022,5.03,2,7,70,,50,
26384696,Urban condo few blocks away from Gaslamp district,9308308,Ehsan,,Core,32.71807,-117.15383,Entire home/apt,240,3,21,8/30/2022,0.41,1,4,4,,50,
26778414,"Quiet, Private Guest Suite Near Downtown",8673503,Emily,,City Heights West,32.73198,-117.10239,Entire home/apt,100,2,80,8/30/2022,1.58,1,240,12,,50,
26336967,La Jolla Wind and Sea New Condo,8992436,Lorraine,,La Jolla,32.83226,-117.27731,Entire home/apt,195,3,114,8/30/2022,2.26,2,330,31,,50,
26989688,Beautiful 1BD Apartment in the Heart of San Diego,6967601,Diego,,Grant Hill,32.70821,-117.14095,Entire home/apt,138,1,178,8/30/2022,3.51,2,303,42,,50,
27902672,Guest House With City Views!,22012010,Edgar,,Pacific Beach,32.80712,-117.23759,Entire home/apt,103,3,67,8/30/2022,1.37,37,47,19,,50,
27266940,"PB Getaway - 5 Blocks to Bay, Self Check-In, AC",157056473,Rhonda,,Pacific Beach,32.80133,-117.23388,Entire home/apt,140,3,135,8/30/2022,2.69,2,60,37,,50,
27987221,"Your Own Craftsman Cottage, Too!",9192036,Gail & Beth,,North Hills,32.74816,-117.14045,Entire home/apt,189,5,27,8/30/2022,0.56,8,217,13,,50,
28009220,"Beautiful 1 bedroom in Carmel Valley , San Diego",108281030,Michael,,North City,32.96767,-117.18752,Private room,80,3,48,8/30/2022,0.97,1,362,6,,50,
28015777,The Jetson House,114838819,Eric,,Pacific Beach,32.80149,-117.25778,Entire home/apt,226,3,153,8/30/2022,3.12,20,246,46,,50,
27553567,South Park Cottage,919148,Gloria & Sean,,South Park,32.72391,-117.12864,Entire home/apt,115,7,32,8/30/2022,0.65,1,3,13,,50,
29548956,Custom built Beach Cottage - Sail Bay!,1776269,Rigel,,Mission Bay,32.78698,-117.2378,Entire home/apt,218,2,83,8/30/2022,1.77,3,156,28,,50,
29877742,Craftsman w/ Backyard  ♥︎ Walk to Gaslamp,115503645,Mudville Flats Boutique Hotel,,East Village,32.71333,-117.15536,Hotel room,208,2,44,8/30/2022,1.04,4,15,19,,50,
31210818,Private Detached Modern Studio located in La Mesa,233354010,Kev,,Darnall,32.75427,-117.04964,Entire home/apt,146,2,184,8/30/2022,4.09,2,21,53,,50,
32737354,Somerset 9 · Private Downtown Studio - Enjoy!,220228547,Jon,,Cortez Hill,32.72227,-117.1571,Entire home/apt,98,1,172,8/30/2022,4.01,5,56,84,,50,
32083915,The Happy Family  * 2 playhouses near SDSU!,25969392,Jessica,,San Carlos,32.78359,-117.05815,Entire home/apt,198,3,67,8/30/2022,1.75,2,35,39,,50,
32867929,Exclusive Ground Level Patio * AC * 50' OceanFront,3017970,Surf Style,,Mission Bay,32.77232,-117.25275,Entire home/apt,477,3,20,8/30/2022,0.58,131,235,6,,50,
32875929,"Green and White, Quiet and Bright, Guest Delight.",247345736,Robin,,Rancho Penasquitos,33.01674156,-117.1455173,Private room,99,1,5,8/30/2022,2.54,1,163,5,,50,
33809806,Historic Condo * Sky Box * Downtown & Park Views,5671771,Tyson,,Balboa Park,32.71864,-117.14515,Entire home/apt,116,3,169,8/30/2022,4.07,4,4,48,,50,
33372655,☀️ Sunny Cottage-Walk to Beach+Private Yard/Patio,24429074,Richard,,La Jolla,32.83934,-117.27489,Entire home/apt,428,2,159,8/30/2022,3.79,9,39,42,,50,
34043356,Luxurious and Spacious Gem Just 100 Steps to the Sand,8336938,Vacation Rentals By Aaron,,Mission Bay,32.78093,-117.25266,Entire home/apt,280,7,71,8/30/2022,1.73,63,167,18,,50,
34206714,Luxurious Getaway in Mission Beach 100 Steps to the Sand,8336938,Vacation Rentals By Aaron,,Mission Bay,32.78248,-117.25085,Entire home/apt,261,7,81,8/30/2022,1.98,63,153,28,,50,
34825103,Central location! Private and quiet room!,262539146,Alice,,Serra Mesa,32.80126,-117.1274,Private room,45,1,5,8/30/2022,0.13,4,260,1,,50,
34975998,Convenient Pacific Beach Cottage-Style Apartment,125444529,Cody,,Pacific Beach,32.79818,-117.24399,Entire home/apt,143,2,157,8/30/2022,3.93,36,64,60,,50,
34421762,Hays Ramfos Place,192292576,Larry,,Bay Terrace,32.67907,-117.04102,Entire home/apt,350,3,78,8/30/2022,2.28,2,215,20,,50,
34513677,OB Beach Home- Sleeps 8 & 2 blocks from the beach!,121916709,Zeina And Mo,,Ocean Beach,32.74971,-117.24831,Entire home/apt,395,2,128,8/30/2022,3.24,43,154,26,,50,
35421448,San Diego Bay View Room,39870876,Betsy,,Midtown,32.74408,-117.1772,Private room,50,30,27,8/30/2022,0.68,4,92,1,,50,
35968884,WALK TO ALL NEIGHBORHOOD.  HEART OF OLD TOWN,6934650,Melanie,,Old Town,32.75389,-117.19597,Entire home/apt,121,4,54,8/30/2022,1.39,5,89,24,,50,
36386240,Ocean Front Townhouse with Balcony,5382023,Steffanie,,Ocean Beach,32.75294,-117.25082,Entire home/apt,294,3,94,8/30/2022,2.44,4,355,36,,50,
36596905,Casita Pacifica: Charming 2p Apartment w/ Jacuzzi,6790378,Kevin,,Normal Heights,32.77365,-117.11501,Entire home/apt,200,2,270,8/30/2022,7.11,1,65,42,,50,
37157983,Quiet beach cottage steps from beach and bay!,126537808,Jeff,,Mission Bay,32.78245,-117.25267,Entire home/apt,148,2,78,8/30/2022,2.06,5,36,52,,50,
37364670,Room in great condo central to everything in SD,68920302,Travis,,Mission Valley,32.77325,-117.1474,Private room,71,3,1,8/30/2022,1,1,345,1,,50,
37914062,Beach Paradise #1 WiFi Cable AC 3 Blocks to Beach!,211417431,Richard,,Pacific Beach,32.7976,-117.25036,Entire home/apt,250,2,115,8/30/2022,3.14,3,79,28,,50,
38103197,Sunny Jim's Sea Cave unique home!,34531599,Luis,,La Jolla,32.84872,-117.27121,Entire home/apt,692,5,46,8/30/2022,1.96,6,76,26,,50,
38694887,PB Palm Cottage-steps from the sand!,294570207,James,,Pacific Beach,32.80361,-117.26062,Entire home/apt,307,4,43,8/30/2022,1.58,2,269,23,,50,
39291189,Comfy & Cozy Room Surrounded by Breathtaking view,1848403,Marcy,,Mira Mesa,32.93632,-117.13108,Private room,69,15,3,8/30/2022,0.28,3,345,3,,50,
38933327,Cozy 🏠 in Historic SD Walk to Restaurants,357146031,Jennifer,,West University Heights,32.75831,-117.14713,Entire home/apt,78,1,175,8/30/2022,4.87,4,61,81,,50,
39168962,"302/C Stars view Little Italy loft apartment, amazing bay and sky view/ Parking view",11526857,Carlos,,Little Italy,32.72296,-117.16707,Entire home/apt,146,1,105,8/30/2022,2.99,19,19,34,,50,
39223261,Ocean Front Hostel! - Bed in 8 Bed Female Room,291510892,Beach Bungalow,,Pacific Beach,32.79321,-117.25606,Shared room,61,1,21,8/30/2022,0.59,6,279,5,,50,
40314042,Modernly Remodeled home in Down Town Chula Vista,310518952,Iris & Mauricio,,Northwest,32.62872,-117.07136,Entire home/apt,193,2,18,8/30/2022,0.53,2,159,9,Str22-0062,50,
40329803,Hidden Gem Studio Middle of Historic Hillcrest SD,8354816,Andrew,,Midtown,32.74672,-117.15697,Entire home/apt,111,1,174,8/30/2022,5.1,2,126,60,,50,
40568056,Cozy Bungalow,76585317,John,,Talmadge,32.75834,-117.08484,Entire home/apt,154,2,142,8/30/2022,4.22,2,138,44,,50,
41646397,Modern Condo Minutes To Little Italy W/Parking,328572090,Ashley,,Park West,32.73074,-117.16377,Entire home/apt,428,3,76,8/30/2022,2.46,1,160,38,,50,
41666169,"North PB Beauty! Surfers Wanted, Free Parking",175284895,John,,Pacific Beach,32.80917,-117.25298,Entire home/apt,181,1,116,8/30/2022,3.64,2,300,35,,50,
41505006,#09 A Big Mission Beach Ocean View 5 BR House w/ Spa and 3 Decks,67978523,In Vacation,,Mission Bay,32.77168,-117.25125,Entire home/apt,633,2,31,8/30/2022,1.01,3,125,8,,50,
42415191,Beautiful gem in the heart of North Park,337621015,Andrea,,North Hills,32.74997,-117.13239,Entire home/apt,140,2,133,8/30/2022,4.27,2,118,69,,50,
42642882,Beautiful Large Private Home in San Diego!,112791537,Tony,,Southwest,32.62483,-117.04991,Entire home/apt,206,30,134,8/30/2022,4.4,1,267,55,,50,
42664579,*Modern Apt W/ Stunning City Views+Fast WIFI*,257268090,Elly,,East Village,32.71424,-117.15767,Entire home/apt,152,1,126,8/30/2022,4.08,3,54,45,,50,
42989578,"Reserve NOW: Queen Bed/Private Room, House w/ POOL",34534622,Kyle,,Gateway,32.72553,-117.10681,Private room,100,1,43,8/30/2022,1.49,5,147,21,,50,
43068394,Pacific Beach Condo on the Boardwalk,265909326,Andrea,,Pacific Beach,32.79696,-117.25539,Entire home/apt,298,3,52,8/30/2022,1.84,1,265,23,,50,
43744154,Ocean Front Sunset Cliffs Beach House,349559194,Suzy,,Ocean Beach,32.727093,-117.255005,Entire home/apt,538,3,80,8/30/2022,2.92,1,314,37,,50,
43651817,New York Style Penthouse in the heart of the city,143583341,Sean,,East Village,32.71462,-117.15426,Entire home/apt,439,2,110,8/30/2022,4,2,86,43,,50,
43821597,"Three-story beach home w/private patio, gas grill, rooftop deck, balcony, W/D",88168913,Vacasa California,,Mission Bay,32.78636,-117.25385,Entire home/apt,629,3,12,8/30/2022,0.47,213,339,8,,50,
44659253,Perfect Location! Charming PB Home!,34073051,Kelly,,Pacific Beach,32.79766,-117.2498,Entire home/apt,232,2,103,8/30/2022,4.24,14,133,50,,50,
44701446,Beach and Bay One - New Construction One Bedroom in Pacific Beach,164739817,Windansea,,Mission Bay,32.79281,-117.2455,Entire home/apt,155,1,20,8/30/2022,1.04,20,251,15,,50,
45068707,Cool Studio Just a Short Walk From The Sand in PB,22012010,Edgar,,Pacific Beach,32.80318,-117.25898,Entire home/apt,97,2,66,8/30/2022,2.7,37,315,34,,50,
45140815,Beach Resort Home w/Ocean Views + Jacuzzi & Sauna!,66099031,Dan,,Del Mar Heights,32.94833,-117.2556,Entire home/apt,613,5,31,8/30/2022,1.54,2,289,13,,50,
45255710,Explore Beaches & Bike Paths from a Boutique Home,64369150,Porter,,Pacific Beach,32.804,-117.21996,Entire home/apt,181,1,118,8/30/2022,4.76,8,107,41,,50,
45272010,Bright & Breezy Bay Studio +AC +Bikes (BlueHill),55686884,Quinn,,Mission Bay,32.78678,-117.23888,Entire home/apt,119,17,13,8/30/2022,0.57,3,1,5,,50,
45996431,SD Large Studio! SLEEPS 4+BEST AREA#10102011016,301775154,Neil,,East Village,32.70954,-117.1535,Entire home/apt,119,2,89,8/30/2022,3.85,30,3,34,,50,
46022039,Historic Victorian Downtown 1 Bedroom! #1421,147276739,Urban Sands,,Cortez Hill,32.72013,-117.164,Entire home/apt,127,2,55,8/30/2022,2.42,90,318,41,,50,
46038206,Live like a local - Studio with huge backyard,270127613,Nathan,,Pacific Beach,32.80347,-117.21991,Entire home/apt,177,1,114,8/30/2022,4.96,9,74,45,,50,
45862532,Farm Vibe near the City with Large Relaxing Patio,11612667,Trevor & Heidi,,Encanto,32.71842,-117.05312,Entire home/apt,132,2,105,8/30/2022,4.48,4,59,56,,50,
46581681,"Charming 2B1B Cottage, Walk to Beach/Sunset Cliffs",121916709,Zeina And Mo,,Ocean Beach,32.7373,-117.25204,Entire home/apt,261,3,61,8/30/2022,2.96,43,338,31,,50,
46393431,Ocean View La Jolla Cove Gem! One Block To Beach!,63284201,Spencer,,La Jolla,32.84908,-117.27543,Entire home/apt,243,2,96,8/30/2022,4.33,3,56,48,,50,
47076033,Sonder The Baker | Superior King Room,224859198,Sonder (San Diego),,East Village,32.71263,-117.15649,Private room,141,2,26,8/30/2022,1.24,28,281,17,,50,
47728938,Beautiful Single Family Home in San Diego!,43349223,Evan,,North Hills,32.74436,-117.1222,Entire home/apt,213,2,99,8/30/2022,4.97,66,94,48,,50,
47813167,Bright Downtown Apt w/Wifi+Parking,324368071,Stay,,Old Town,32.74818,-117.19122,Entire home/apt,133,2,74,8/30/2022,3.83,35,126,37,,50,
47885974,Chadwick 205 · Bohemian Vibe - Walking Distance Convention center,67179654,John,,Cortez Hill,32.71978,-117.15766,Entire home/apt,89,2,53,8/30/2022,2.73,6,78,31,,50,
48425960,"📍15 minutes to all of San Diego, Charming Gem",214744848,April,,College Area,32.76897,-117.03977,Entire home/apt,132,2,91,8/30/2022,4.88,5,90,54,,50,
48995944,"Attractive bayside home w/balcony, deck, WiFi, and private washer & dryer",88168913,Vacasa California,,Mission Bay,32.77558,-117.25192,Entire home/apt,669,3,5,8/30/2022,0.43,213,331,5,,50,
49092261,Updated waterfront home overlooking Sail Bay. Perfect for families!,38690778,Bluewater Vacation Homes,,Mission Bay,32.78461,-117.25266,Entire home/apt,702,1,12,8/30/2022,0.81,79,316,11,,50,
